Operation,Request time,Response time
GetOrderList,20/5/2023 06:18:11.220,20/5/2023 06:18:30.220
GetItemList,20/5/2023 06:31:02.450,20/5/2023 06:31:30.550
SendNotification,20/5/2023 06:43:53.680,20/5/2023 06:44:08.480
SendNotification,20/5/2023 06:56:44.910,20/5/2023 06:56:48.810
GetItem,20/5/2023 07:09:36.140,20/5/2023 07:09:55.840
GetItemList,20/5/2023 07:22:27.370,20/5/2023 07:22:46.770
Login,20/5/2023 07:35:18.600,20/5/2023 07:35:20.000
GetItemList,20/5/2023 07:48:09.830,20/5/2023 07:48:17.230
GetOrderList,20/5/2023 08:01:01.060,20/5/2023 08:01:03.560
SendNotification,20/5/2023 08:13:52.290,20/5/2023 08:13:54.290
GetOrder,20/5/2023 08:26:43.520,20/5/2023 08:26:43.720
SetPayment,20/5/2023 08:39:34.750,20/5/2023 08:40:02.750
SetDeliveryAddress,20/5/2023 08:52:25.980,20/5/2023 08:52:34.480
GetTrackingData,20/5/2023 09:05:17.210,20/5/2023 09:05:27.110
GetItem,20/5/2023 09:18:08.440,20/5/2023 09:18:31.740
GetItem,20/5/2023 09:30:59.670,20/5/2023 09:31:00.470
GetOrder,20/5/2023 09:43:50.900,20/5/2023 09:43:59.400
GetTrackingData,20/5/2023 09:56:42.130,20/5/2023 09:56:43.930
GetOrder,20/5/2023 10:09:33.360,20/5/2023 10:09:43.760
GetOrder,20/5/2023 10:22:24.590,20/5/2023 10:22:35.090
GetItemList,20/5/2023 10:35:15.820,20/5/2023 10:35:29.920
GetPaymentMethods,20/5/2023 10:48:07.050,20/5/2023 10:48:27.750
ModifyOrder,20/5/2023 11:00:58.280,20/5/2023 11:01:17.480
ModifyOrder,20/5/2023 11:13:49.510,20/5/2023 11:13:55.210
AddItemToOrder,20/5/2023 11:26:40.740,20/5/2023 11:27:09.240
SetDeliveryAddress,20/5/2023 11:39:31.970,20/5/2023 11:39:59.170
ModifyItem,20/5/2023 11:52:23.200,20/5/2023 11:52:28.600
GetOrder,20/5/2023 12:05:14.430,20/5/2023 12:05:39.530
SetPayment,20/5/2023 12:18:05.660,20/5/2023 12:18:21.260
GetTrackingData,20/5/2023 12:30:56.890,20/5/2023 12:31:00.890
SendNotification,20/5/2023 12:43:48.120,20/5/2023 12:44:04.120
GetItem,20/5/2023 12:56:39.350,20/5/2023 12:56:56.750
GetOrder,20/5/2023 13:09:30.580,20/5/2023 13:09:50.580
GetTrackingData,20/5/2023 13:22:21.810,20/5/2023 13:22:37.910
GetOrder,20/5/2023 13:35:13.040,20/5/2023 13:35:17.840
ModifyItem,20/5/2023 13:48:04.270,20/5/2023 13:48:25.070
ModifyItem,20/5/2023 14:00:55.500,20/5/2023 14:01:07.200
GetItem,20/5/2023 14:13:46.730,20/5/2023 14:14:15.130
SetPayment,20/5/2023 14:26:37.960,20/5/2023 14:26:56.960
GetPaymentList,20/5/2023 14:39:29.190,20/5/2023 14:39:29.890
AddItemToOrder,20/5/2023 14:52:20.420,20/5/2023 14:52:38.620
SendNotification,20/5/2023 15:05:11.650,20/5/2023 15:05:30.450
Login,20/5/2023 15:18:02.880,20/5/2023 15:18:18.480
GetOrderList,20/5/2023 15:30:54.110,20/5/2023 15:30:59.210
ModifyOrder,20/5/2023 15:43:45.340,20/5/2023 15:43:57.440
ModifyItem,20/5/2023 15:56:36.570,20/5/2023 15:56:37.870
GetOrderList,20/5/2023 16:09:27.800,20/5/2023 16:09:51.200
ModifyItem,20/5/2023 16:22:19.030,20/5/2023 16:22:39.330
GetTrackingData,20/5/2023 16:35:10.260,20/5/2023 16:35:25.860
GetPaymentList,20/5/2023 16:48:01.490,20/5/2023 16:48:34.990
SetDeliveryAddress,20/5/2023 17:00:52.720,20/5/2023 17:01:02.120
GetItem,20/5/2023 17:13:43.950,20/5/2023 17:13:52.950
GetItem,20/5/2023 17:26:35.180,20/5/2023 17:26:57.280
ModifyItem,20/5/2023 17:39:26.410,20/5/2023 17:39:27.110
GetTrackingData,20/5/2023 17:52:17.640,20/5/2023 17:52:51.540
GetItemList,20/5/2023 18:05:08.870,20/5/2023 18:05:38.770
SetPayment,20/5/2023 18:18:00.100,20/5/2023 18:18:27.300
SetDeliveryAddress,20/5/2023 18:30:51.330,20/5/2023 18:30:52.830
Login,20/5/2023 18:43:42.560,20/5/2023 18:43:49.860
SetPayment,20/5/2023 18:56:33.790,20/5/2023 18:56:54.090
SetPayment,20/5/2023 19:09:25.020,20/5/2023 19:09:35.620
AddItemToOrder,20/5/2023 19:22:16.250,20/5/2023 19:22:25.550
SetDeliveryAddress,20/5/2023 19:35:07.480,20/5/2023 19:35:40.680
SetDeliveryAddress,20/5/2023 19:47:58.710,20/5/2023 19:48:25.610
ModifyOrder,20/5/2023 20:00:49.940,20/5/2023 20:01:02.740
GetPaymentMethods,20/5/2023 20:13:41.170,20/5/2023 20:14:14.670
GetItemList,20/5/2023 20:26:32.400,20/5/2023 20:26:48.100
GetTrackingData,20/5/2023 20:39:23.630,20/5/2023 20:39:49.430
SetPayment,20/5/2023 20:52:14.860,20/5/2023 20:52:35.260
SendNotification,20/5/2023 21:05:06.090,20/5/2023 21:05:37.890
GetTrackingData,20/5/2023 21:17:57.320,20/5/2023 21:18:07.120
SetDeliveryAddress,20/5/2023 21:30:48.550,20/5/2023 21:31:04.450
AddItemToOrder,20/5/2023 21:43:39.780,20/5/2023 21:44:11.680
GetOrderList,20/5/2023 21:56:31.010,20/5/2023 21:56:58.010
SetDeliveryAddress,20/5/2023 22:09:22.240,20/5/2023 22:09:24.340
ModifyOrder,20/5/2023 22:22:13.470,20/5/2023 22:22:37.570
GetItem,20/5/2023 22:35:04.700,20/5/2023 22:35:09.100
ModifyItem,20/5/2023 22:47:55.930,20/5/2023 22:48:04.730
AddItemToOrder,20/5/2023 23:00:47.160,20/5/2023 23:01:08.160
ModifyItem,20/5/2023 23:13:38.390,20/5/2023 23:14:04.790
GetTrackingData,20/5/2023 23:26:29.620,20/5/2023 23:26:34.620
GetItem,20/5/2023 23:39:20.850,20/5/2023 23:39:47.550
SetDeliveryAddress,20/5/2023 23:52:12.080,20/5/2023 23:52:27.980
SetDeliveryAddress,21/5/2023 00:05:03.310,21/5/2023 00:05:36.410
GetOrder,21/5/2023 00:17:54.540,21/5/2023 00:18:15.440
GetItem,21/5/2023 00:30:45.770,21/5/2023 00:30:52.370
ModifyItem,21/5/2023 00:43:37.000,21/5/2023 00:43:51.500
SetDeliveryAddress,21/5/2023 00:56:28.230,21/5/2023 00:56:54.530
SendNotification,21/5/2023 01:09:19.460,21/5/2023 01:09:27.660
GetOrder,21/5/2023 01:22:10.690,21/5/2023 01:22:34.390
GetOrder,21/5/2023 01:35:01.920,21/5/2023 01:35:10.420
ModifyItem,21/5/2023 01:47:53.150,21/5/2023 01:48:02.750
ModifyOrder,21/5/2023 02:00:44.380,21/5/2023 02:01:04.380
SetPayment,21/5/2023 02:13:35.610,21/5/2023 02:13:40.210
GetTrackingData,21/5/2023 02:26:26.840,21/5/2023 02:26:54.040
GetPaymentList,21/5/2023 02:39:18.070,21/5/2023 02:39:35.370
ModifyItem,21/5/2023 02:52:09.300,21/5/2023 02:52:19.900
GetPaymentList,21/5/2023 03:05:00.530,21/5/2023 03:05:31.230
Login,21/5/2023 03:17:51.760,21/5/2023 03:18:01.960
GetPaymentList,21/5/2023 03:30:42.990,21/5/2023 03:30:54.890
ModifyItem,21/5/2023 03:43:34.220,21/5/2023 03:43:49.020
GetItemList,21/5/2023 03:56:25.450,21/5/2023 03:56:50.750
AddItemToOrder,21/5/2023 04:09:16.680,21/5/2023 04:09:18.880
GetOrder,21/5/2023 04:22:07.910,21/5/2023 04:22:17.610
GetItem,21/5/2023 04:34:59.140,21/5/2023 04:35:30.440
GetItem,21/5/2023 04:47:50.370,21/5/2023 04:47:51.670
GetOrder,21/5/2023 05:00:41.600,21/5/2023 05:00:46.200
ModifyItem,21/5/2023 05:13:32.830,21/5/2023 05:13:48.930
GetTrackingData,21/5/2023 05:26:24.060,21/5/2023 05:26:35.360
AddItemToOrder,21/5/2023 05:39:15.290,21/5/2023 05:39:28.490
GetOrderList,21/5/2023 05:52:06.520,21/5/2023 05:52:19.420
AddItemToOrder,21/5/2023 06:04:57.750,21/5/2023 06:05:15.950
Login,21/5/2023 06:17:48.980,21/5/2023 06:18:03.480
GetItemList,21/5/2023 06:30:40.210,21/5/2023 06:31:05.810
AddItemToOrder,21/5/2023 06:43:31.440,21/5/2023 06:43:39.340
GetPaymentList,21/5/2023 06:56:22.670,21/5/2023 06:56:35.570
Login,21/5/2023 07:09:13.900,21/5/2023 07:09:16.200
AddItemToOrder,21/5/2023 07:22:05.130,21/5/2023 07:22:18.230
SendNotification,21/5/2023 07:34:56.360,21/5/2023 07:35:03.260
Login,21/5/2023 07:47:47.590,21/5/2023 07:48:18.790
GetOrder,21/5/2023 08:00:38.820,21/5/2023 08:01:09.220
GetTrackingData,21/5/2023 08:13:30.050,21/5/2023 08:13:40.750
SendNotification,21/5/2023 08:26:21.280,21/5/2023 08:26:53.780
AddItemToOrder,21/5/2023 08:39:12.510,21/5/2023 08:39:34.510
AddItemToOrder,21/5/2023 08:52:03.740,21/5/2023 08:52:35.540
GetTrackingData,21/5/2023 09:04:54.970,21/5/2023 09:05:11.970
GetTrackingData,21/5/2023 09:17:46.200,21/5/2023 09:18:01.000
GetOrderList,21/5/2023 09:30:37.430,21/5/2023 09:30:48.030
Login,21/5/2023 09:43:28.660,21/5/2023 09:43:39.360
GetOrder,21/5/2023 09:56:19.890,21/5/2023 09:56:37.890
ModifyOrder,21/5/2023 10:09:11.120,21/5/2023 10:09:27.720
GetPaymentMethods,21/5/2023 10:22:02.350,21/5/2023 10:22:04.950
GetTrackingData,21/5/2023 10:34:53.580,21/5/2023 10:35:24.680
GetPaymentList,21/5/2023 10:47:44.810,21/5/2023 10:48:07.110
GetOrderList,21/5/2023 11:00:36.040,21/5/2023 11:00:53.040
GetItem,21/5/2023 11:13:27.270,21/5/2023 11:13:27.370
GetOrderList,21/5/2023 11:26:18.500,21/5/2023 11:26:32.900
SetDeliveryAddress,21/5/2023 11:39:09.730,21/5/2023 11:39:28.430
GetOrderList,21/5/2023 11:52:00.960,21/5/2023 11:52:23.560
GetPaymentList,21/5/2023 12:04:52.190,21/5/2023 12:05:25.890
Login,21/5/2023 12:17:43.420,21/5/2023 12:17:47.120
GetPaymentMethods,21/5/2023 12:30:34.650,21/5/2023 12:30:51.350
GetTrackingData,21/5/2023 12:43:25.880,21/5/2023 12:43:32.980
SendNotification,21/5/2023 12:56:17.110,21/5/2023 12:56:50.610
AddItemToOrder,21/5/2023 13:09:08.340,21/5/2023 13:09:24.340
SendNotification,21/5/2023 13:21:59.570,21/5/2023 13:22:06.470
AddItemToOrder,21/5/2023 13:34:50.800,21/5/2023 13:34:54.300
GetOrderList,21/5/2023 13:47:42.030,21/5/2023 13:48:13.530
GetPaymentList,21/5/2023 14:00:33.260,21/5/2023 14:00:34.960
GetOrder,21/5/2023 14:13:24.490,21/5/2023 14:13:30.490
GetItemList,21/5/2023 14:26:15.720,21/5/2023 14:26:34.920
GetOrderList,21/5/2023 14:39:06.950,21/5/2023 14:39:30.850
GetPaymentMethods,21/5/2023 14:51:58.180,21/5/2023 14:52:28.180
GetItemList,21/5/2023 15:04:49.410,21/5/2023 15:05:08.410
ModifyItem,21/5/2023 15:17:40.640,21/5/2023 15:17:44.440
ModifyOrder,21/5/2023 15:30:31.870,21/5/2023 15:30:39.670
GetPaymentList,21/5/2023 15:43:23.100,21/5/2023 15:43:56.100
SendNotification,21/5/2023 15:56:14.330,21/5/2023 15:56:42.630
SendNotification,21/5/2023 16:09:05.560,21/5/2023 16:09:14.860
Login,21/5/2023 16:21:56.790,21/5/2023 16:22:24.190
GetItem,21/5/2023 16:34:48.020,21/5/2023 16:35:04.520
SendNotification,21/5/2023 16:47:39.250,21/5/2023 16:47:53.250
GetOrderList,21/5/2023 17:00:30.480,21/5/2023 17:00:33.180
SetDeliveryAddress,21/5/2023 17:13:21.710,21/5/2023 17:13:39.910
SendNotification,21/5/2023 17:26:12.940,21/5/2023 17:26:26.140
Login,21/5/2023 17:39:04.170,21/5/2023 17:39:33.070
GetOrder,21/5/2023 17:51:55.400,21/5/2023 17:51:58.800
SendNotification,21/5/2023 18:04:46.630,21/5/2023 18:04:50.930
GetItemList,21/5/2023 18:17:37.860,21/5/2023 18:17:54.760
GetPaymentList,21/5/2023 18:30:29.090,21/5/2023 18:30:52.190
GetItemList,21/5/2023 18:43:20.320,21/5/2023 18:43:51.120
GetItemList,21/5/2023 18:56:11.550,21/5/2023 18:56:32.050
SetDeliveryAddress,21/5/2023 19:09:02.780,21/5/2023 19:09:25.480
AddItemToOrder,21/5/2023 19:21:54.010,21/5/2023 19:22:01.510
GetPaymentMethods,21/5/2023 19:34:45.240,21/5/2023 19:34:55.440
SendNotification,21/5/2023 19:47:36.470,21/5/2023 19:48:10.370
AddItemToOrder,21/5/2023 20:00:27.700,21/5/2023 20:00:39.100
AddItemToOrder,21/5/2023 20:13:18.930,21/5/2023 20:13:38.930
GetPaymentMethods,21/5/2023 20:26:10.160,21/5/2023 20:26:11.060
GetPaymentList,21/5/2023 20:39:01.390,21/5/2023 20:39:13.690
GetPaymentMethods,21/5/2023 20:51:52.620,21/5/2023 20:52:00.520
AddItemToOrder,21/5/2023 21:04:43.850,21/5/2023 21:04:53.750
GetOrderList,21/5/2023 21:17:35.080,21/5/2023 21:17:48.580
SendNotification,21/5/2023 21:30:26.310,21/5/2023 21:30:38.010
GetItemList,21/5/2023 21:43:17.540,21/5/2023 21:43:22.240
ModifyOrder,21/5/2023 21:56:08.770,21/5/2023 21:56:19.870
GetPaymentList,21/5/2023 22:09:00.000,21/5/2023 22:09:21.100
SendNotification,21/5/2023 22:21:51.230,21/5/2023 22:22:20.730
SetDeliveryAddress,21/5/2023 22:34:42.460,21/5/2023 22:35:11.660
ModifyOrder,21/5/2023 22:47:33.690,21/5/2023 22:47:47.390
AddItemToOrder,21/5/2023 23:00:24.920,21/5/2023 23:00:34.320
GetItem,21/5/2023 23:13:16.150,21/5/2023 23:13:46.250
GetPaymentMethods,21/5/2023 23:26:07.380,21/5/2023 23:26:10.980
GetPaymentList,21/5/2023 23:38:58.610,21/5/2023 23:39:15.710
GetItemList,21/5/2023 23:51:49.840,21/5/2023 23:52:11.540
SetPayment,22/5/2023 00:04:41.070,22/5/2023 00:04:57.170
SetDeliveryAddress,22/5/2023 00:17:32.300,22/5/2023 00:17:46.200
SendNotification,22/5/2023 00:30:23.530,22/5/2023 00:30:25.030
GetOrderList,22/5/2023 00:43:14.760,22/5/2023 00:43:24.260
ModifyItem,22/5/2023 00:56:05.990,22/5/2023 00:56:20.190
GetOrder,22/5/2023 01:08:57.220,22/5/2023 01:09:17.120
Login,22/5/2023 01:21:48.450,22/5/2023 01:22:10.150
SendNotification,22/5/2023 01:34:39.680,22/5/2023 01:34:48.780
ModifyItem,22/5/2023 01:47:30.910,22/5/2023 01:47:46.210
GetItem,22/5/2023 02:00:22.140,22/5/2023 02:00:42.740
SetPayment,22/5/2023 02:13:13.370,22/5/2023 02:13:37.170
GetOrderList,22/5/2023 02:26:04.600,22/5/2023 02:26:25.600
GetItemList,22/5/2023 02:38:55.830,22/5/2023 02:39:13.630
SetDeliveryAddress,22/5/2023 02:51:47.060,22/5/2023 02:52:04.260
Login,22/5/2023 03:04:38.290,22/5/2023 03:05:01.090
GetOrder,22/5/2023 03:17:29.520,22/5/2023 03:17:30.220
SendNotification,22/5/2023 03:30:20.750,22/5/2023 03:30:36.250
ModifyItem,22/5/2023 03:43:11.980,22/5/2023 03:43:34.680
GetItem,22/5/2023 03:56:03.210,22/5/2023 03:56:28.710
GetTrackingData,22/5/2023 04:08:54.440,22/5/2023 04:09:26.740
AddItemToOrder,22/5/2023 04:21:45.670,22/5/2023 04:22:18.570
GetOrder,22/5/2023 04:34:36.900,22/5/2023 04:35:02.700
GetPaymentMethods,22/5/2023 04:47:28.130,22/5/2023 04:47:52.130
ModifyItem,22/5/2023 05:00:19.360,22/5/2023 05:00:44.360
Login,22/5/2023 05:13:10.590,22/5/2023 05:13:17.390
Login,22/5/2023 05:26:01.820,22/5/2023 05:26:22.820
GetOrder,22/5/2023 05:38:53.050,22/5/2023 05:39:08.850
SetPayment,22/5/2023 05:51:44.280,22/5/2023 05:52:06.880
GetItemList,22/5/2023 06:04:35.510,22/5/2023 06:04:43.210
SetDeliveryAddress,22/5/2023 06:17:26.740,22/5/2023 06:17:48.840
SendNotification,22/5/2023 06:30:17.970,22/5/2023 06:30:51.270
ModifyOrder,22/5/2023 06:43:09.200,22/5/2023 06:43:23.300
GetOrderList,22/5/2023 06:56:00.430,22/5/2023 06:56:08.230
GetOrderList,22/5/2023 07:08:51.660,22/5/2023 07:09:19.060
GetOrderList,22/5/2023 07:21:42.890,22/5/2023 07:21:59.590
GetPaymentList,22/5/2023 07:34:34.120,22/5/2023 07:34:38.720
GetItem,22/5/2023 07:47:25.350,22/5/2023 07:47:32.050
SetDeliveryAddress,22/5/2023 08:00:16.580,22/5/2023 08:00:30.180
ModifyOrder,22/5/2023 08:13:07.810,22/5/2023 08:13:23.510
ModifyOrder,22/5/2023 08:25:59.040,22/5/2023 08:26:17.140
GetPaymentMethods,22/5/2023 08:38:50.270,22/5/2023 08:39:16.170
GetPaymentList,22/5/2023 08:51:41.500,22/5/2023 08:51:44.900
GetTrackingData,22/5/2023 09:04:32.730,22/5/2023 09:04:39.330
ModifyItem,22/5/2023 09:17:23.960,22/5/2023 09:17:33.260
GetPaymentMethods,22/5/2023 09:30:15.190,22/5/2023 09:30:39.890
SetDeliveryAddress,22/5/2023 09:43:06.420,22/5/2023 09:43:31.820
GetPaymentList,22/5/2023 09:55:57.650,22/5/2023 09:56:07.350
GetTrackingData,22/5/2023 10:08:48.880,22/5/2023 10:08:51.580
GetItem,22/5/2023 10:21:40.110,22/5/2023 10:22:10.410
Login,22/5/2023 10:34:31.340,22/5/2023 10:34:51.440
GetItemList,22/5/2023 10:47:22.570,22/5/2023 10:47:54.470
GetOrderList,22/5/2023 11:00:13.800,22/5/2023 11:00:37.800
ModifyOrder,22/5/2023 11:13:05.030,22/5/2023 11:13:24.430
SetDeliveryAddress,22/5/2023 11:25:56.260,22/5/2023 11:26:13.660
GetTrackingData,22/5/2023 11:38:47.490,22/5/2023 11:39:07.290
GetOrderList,22/5/2023 11:51:38.720,22/5/2023 11:51:53.120
SendNotification,22/5/2023 12:04:29.950,22/5/2023 12:04:32.650
GetTrackingData,22/5/2023 12:17:21.180,22/5/2023 12:17:40.280
GetOrderList,22/5/2023 12:30:12.410,22/5/2023 12:30:29.210
GetOrderList,22/5/2023 12:43:03.640,22/5/2023 12:43:04.240
SetDeliveryAddress,22/5/2023 12:55:54.870,22/5/2023 12:56:15.370
GetOrderList,22/5/2023 13:08:46.100,22/5/2023 13:09:03.300
GetOrderList,22/5/2023 13:21:37.330,22/5/2023 13:21:38.530
GetPaymentList,22/5/2023 13:34:28.560,22/5/2023 13:34:32.460
GetPaymentList,22/5/2023 13:47:19.790,22/5/2023 13:47:34.090
GetOrder,22/5/2023 14:00:11.020,22/5/2023 14:00:28.620
Login,22/5/2023 14:13:02.250,22/5/2023 14:13:21.950
ModifyItem,22/5/2023 14:25:53.480,22/5/2023 14:26:14.180
SendNotification,22/5/2023 14:38:44.710,22/5/2023 14:39:06.710
AddItemToOrder,22/5/2023 14:51:35.940,22/5/2023 14:51:52.340
SendNotification,22/5/2023 15:04:27.170,22/5/2023 15:04:37.470
GetOrder,22/5/2023 15:17:18.400,22/5/2023 15:17:31.700
ModifyOrder,22/5/2023 15:30:09.630,22/5/2023 15:30:20.330
GetPaymentList,22/5/2023 15:43:00.860,22/5/2023 15:43:32.560
ModifyOrder,22/5/2023 15:55:52.090,22/5/2023 15:56:08.690
GetPaymentMethods,22/5/2023 16:08:43.320,22/5/2023 16:08:58.620
SendNotification,22/5/2023 16:21:34.550,22/5/2023 16:22:01.050
SetPayment,22/5/2023 16:34:25.780,22/5/2023 16:34:57.980
GetPaymentList,22/5/2023 16:47:17.010,22/5/2023 16:47:23.610
ModifyOrder,22/5/2023 17:00:08.240,22/5/2023 17:00:10.040
GetItemList,22/5/2023 17:12:59.470,22/5/2023 17:13:05.170
ModifyOrder,22/5/2023 17:25:50.700,22/5/2023 17:26:16.500
GetItemList,22/5/2023 17:38:41.930,22/5/2023 17:38:54.230
GetOrder,22/5/2023 17:51:33.160,22/5/2023 17:51:53.460
SetPayment,22/5/2023 18:04:24.390,22/5/2023 18:04:42.890
ModifyItem,22/5/2023 18:17:15.620,22/5/2023 18:17:31.420
ModifyItem,22/5/2023 18:30:06.850,22/5/2023 18:30:23.350
SetDeliveryAddress,22/5/2023 18:42:58.080,22/5/2023 18:43:24.180
Login,22/5/2023 18:55:49.310,22/5/2023 18:56:09.710
SendNotification,22/5/2023 19:08:40.540,22/5/2023 19:08:44.340
GetOrderList,22/5/2023 19:21:31.770,22/5/2023 19:21:35.270
GetTrackingData,22/5/2023 19:34:23.000,22/5/2023 19:34:43.400
ModifyItem,22/5/2023 19:47:14.230,22/5/2023 19:47:15.430
ModifyItem,22/5/2023 20:00:05.460,22/5/2023 20:00:25.060
ModifyItem,22/5/2023 20:12:56.690,22/5/2023 20:13:13.090
GetItem,22/5/2023 20:25:47.920,22/5/2023 20:25:48.020
ModifyOrder,22/5/2023 20:38:39.150,22/5/2023 20:39:01.650
SetPayment,22/5/2023 20:51:30.380,22/5/2023 20:51:37.980
ModifyOrder,22/5/2023 21:04:21.610,22/5/2023 21:04:41.510
SendNotification,22/5/2023 21:17:12.840,22/5/2023 21:17:14.040
AddItemToOrder,22/5/2023 21:30:04.070,22/5/2023 21:30:32.370
GetPaymentMethods,22/5/2023 21:42:55.300,22/5/2023 21:42:56.200
GetOrder,22/5/2023 21:55:46.530,22/5/2023 21:56:12.630
GetOrder,22/5/2023 22:08:37.760,22/5/2023 22:09:00.160
GetPaymentMethods,22/5/2023 22:21:28.990,22/5/2023 22:21:36.890
GetPaymentMethods,22/5/2023 22:34:20.220,22/5/2023 22:34:44.220
SetPayment,22/5/2023 22:47:11.450,22/5/2023 22:47:39.150
GetOrder,22/5/2023 23:00:02.680,22/5/2023 23:00:09.280
GetPaymentMethods,22/5/2023 23:12:53.910,22/5/2023 23:13:02.710
GetOrder,22/5/2023 23:25:45.140,22/5/2023 23:25:52.740
GetPaymentList,22/5/2023 23:38:36.370,22/5/2023 23:39:00.570
GetPaymentList,22/5/2023 23:51:27.600,22/5/2023 23:51:30.800
SetPayment,23/5/2023 00:04:18.830,23/5/2023 00:04:23.830
SetPayment,23/5/2023 00:17:10.060,23/5/2023 00:17:33.060
ModifyOrder,23/5/2023 00:30:01.290,23/5/2023 00:30:16.190
GetOrderList,23/5/2023 00:42:52.520,23/5/2023 00:42:54.720
SetDeliveryAddress,23/5/2023 00:55:43.750,23/5/2023 00:56:16.050
ModifyItem,23/5/2023 01:08:34.980,23/5/2023 01:08:58.580
GetItem,23/5/2023 01:21:26.210,23/5/2023 01:21:50.410
ModifyItem,23/5/2023 01:34:17.440,23/5/2023 01:34:39.140
SetDeliveryAddress,23/5/2023 01:47:08.670,23/5/2023 01:47:21.870
Login,23/5/2023 01:59:59.900,23/5/2023 02:00:13.400
GetPaymentMethods,23/5/2023 02:12:51.130,23/5/2023 02:13:05.430
ModifyItem,23/5/2023 02:25:42.360,23/5/2023 02:26:02.560
AddItemToOrder,23/5/2023 02:38:33.590,23/5/2023 02:38:34.490
ModifyOrder,23/5/2023 02:51:24.820,23/5/2023 02:51:28.820
Login,23/5/2023 03:04:16.050,23/5/2023 03:04:40.050
SetDeliveryAddress,23/5/2023 03:17:07.280,23/5/2023 03:17:39.680
Login,23/5/2023 03:29:58.510,23/5/2023 03:30:00.310
GetPaymentList,23/5/2023 03:42:49.740,23/5/2023 03:43:15.840
AddItemToOrder,23/5/2023 03:55:40.970,23/5/2023 03:55:56.170
ModifyItem,23/5/2023 04:08:32.200,23/5/2023 04:08:37.700
AddItemToOrder,23/5/2023 04:21:23.430,23/5/2023 04:21:51.230
ModifyOrder,23/5/2023 04:34:14.660,23/5/2023 04:34:25.760
GetPaymentMethods,23/5/2023 04:47:05.890,23/5/2023 04:47:20.990
SetDeliveryAddress,23/5/2023 04:59:57.120,23/5/2023 05:00:06.220
GetPaymentMethods,23/5/2023 05:12:48.350,23/5/2023 05:13:18.950
GetPaymentMethods,23/5/2023 05:25:39.580,23/5/2023 05:26:07.580
ModifyOrder,23/5/2023 05:38:30.810,23/5/2023 05:38:55.210
GetItemList,23/5/2023 05:51:22.040,23/5/2023 05:51:45.340
GetPaymentMethods,23/5/2023 06:04:13.270,23/5/2023 06:04:23.970
Login,23/5/2023 06:17:04.500,23/5/2023 06:17:26.500
GetPaymentList,23/5/2023 06:29:55.730,23/5/2023 06:30:04.330
GetTrackingData,23/5/2023 06:42:46.960,23/5/2023 06:42:47.460
GetItemList,23/5/2023 06:55:38.190,23/5/2023 06:55:39.590
SetPayment,23/5/2023 07:08:29.420,23/5/2023 07:08:41.520
SetPayment,23/5/2023 07:21:20.650,23/5/2023 07:21:30.650
SetPayment,23/5/2023 07:34:11.880,23/5/2023 07:34:40.580
Login,23/5/2023 07:47:03.110,23/5/2023 07:47:04.010
ModifyOrder,23/5/2023 07:59:54.340,23/5/2023 08:00:05.540
GetPaymentMethods,23/5/2023 08:12:45.570,23/5/2023 08:13:12.070
AddItemToOrder,23/5/2023 08:25:36.800,23/5/2023 08:25:40.400
ModifyItem,23/5/2023 08:38:28.030,23/5/2023 08:38:52.030
GetPaymentList,23/5/2023 08:51:19.260,23/5/2023 08:51:38.860
AddItemToOrder,23/5/2023 09:04:10.490,23/5/2023 09:04:22.390
GetPaymentList,23/5/2023 09:17:01.720,23/5/2023 09:17:05.620
Login,23/5/2023 09:29:52.950,23/5/2023 09:30:17.850
GetPaymentMethods,23/5/2023 09:42:44.180,23/5/2023 09:43:18.080
GetTrackingData,23/5/2023 09:55:35.410,23/5/2023 09:55:36.610
ModifyOrder,23/5/2023 10:08:26.640,23/5/2023 10:08:44.340
GetOrder,23/5/2023 10:21:17.870,23/5/2023 10:21:31.870
GetOrderList,23/5/2023 10:34:09.100,23/5/2023 10:34:17.400
GetItemList,23/5/2023 10:47:00.330,23/5/2023 10:47:22.630
GetOrderList,23/5/2023 10:59:51.560,23/5/2023 11:00:20.160
GetPaymentList,23/5/2023 11:12:42.790,23/5/2023 11:12:54.690
GetOrderList,23/5/2023 11:25:34.020,23/5/2023 11:25:54.020
SetPayment,23/5/2023 11:38:25.250,23/5/2023 11:38:54.050
Login,23/5/2023 11:51:16.480,23/5/2023 11:51:34.980
GetOrderList,23/5/2023 12:04:07.710,23/5/2023 12:04:28.810
SendNotification,23/5/2023 12:16:58.940,23/5/2023 12:17:05.040
GetPaymentList,23/5/2023 12:29:50.170,23/5/2023 12:30:17.070
ModifyOrder,23/5/2023 12:42:41.400,23/5/2023 12:42:52.300
GetPaymentMethods,23/5/2023 12:55:32.630,23/5/2023 12:55:44.430
SetPayment,23/5/2023 13:08:23.860,23/5/2023 13:08:34.260
GetItemList,23/5/2023 13:21:15.090,23/5/2023 13:21:21.390
ModifyItem,23/5/2023 13:34:06.320,23/5/2023 13:34:29.820
GetItem,23/5/2023 13:46:57.550,23/5/2023 13:47:05.050
Login,23/5/2023 13:59:48.780,23/5/2023 14:00:22.680
GetOrder,23/5/2023 14:12:40.010,23/5/2023 14:12:42.810
SetPayment,23/5/2023 14:25:31.240,23/5/2023 14:25:35.640
ModifyItem,23/5/2023 14:38:22.470,23/5/2023 14:38:47.470
