Operation,Request time,Response time
SetDeliveryAddress,10/2/2023 04:49:55.110,10/2/2023 04:50:26.910
GetOrderList,10/2/2023 05:02:46.340,10/2/2023 05:03:23.640
SendNotification,10/2/2023 05:15:37.570,10/2/2023 05:16:04.070
GetOrderList,10/2/2023 05:28:28.800,10/2/2023 05:29:05.600
GetOrderList,10/2/2023 05:41:20.030,10/2/2023 05:41:59.930
GetOrder,10/2/2023 05:54:11.260,10/2/2023 05:54:55.860
GetItem,10/2/2023 06:07:02.490,10/2/2023 06:07:41.690
SetPayment,10/2/2023 06:19:53.720,10/2/2023 06:20:39.920
GetTrackingData,10/2/2023 06:32:44.950,10/2/2023 06:33:02.450
GetItem,10/2/2023 06:45:36.180,10/2/2023 06:45:51.080
SendNotification,10/2/2023 06:58:27.410,10/2/2023 06:58:54.110
GetItemList,10/2/2023 07:11:18.640,10/2/2023 07:11:39.340
GetOrderList,10/2/2023 07:24:09.870,10/2/2023 07:24:37.270
SendNotification,10/2/2023 07:37:01.100,10/2/2023 07:37:01.200
AddItemToOrder,10/2/2023 07:49:52.330,10/2/2023 07:50:33.030
GetOrderList,10/2/2023 08:02:43.560,10/2/2023 08:03:30.360
GetOrder,10/2/2023 08:15:34.790,10/2/2023 08:16:03.090
GetItem,10/2/2023 08:28:26.020,10/2/2023 08:29:01.820
GetPaymentMethods,10/2/2023 08:41:17.250,10/2/2023 08:41:29.650
GetPaymentList,10/2/2023 08:54:08.480,10/2/2023 08:54:57.880
GetPaymentMethods,10/2/2023 09:06:59.710,10/2/2023 09:07:30.710
ModifyItem,10/2/2023 09:19:50.940,10/2/2023 09:21:21.540
GetTrackingData,10/2/2023 09:32:42.170,10/2/2023 09:32:53.970
GetItemList,10/2/2023 09:45:33.400,10/2/2023 09:45:35.000
SetDeliveryAddress,10/2/2023 09:58:24.630,10/2/2023 09:58:25.530
GetPaymentList,10/2/2023 10:11:15.860,10/2/2023 10:11:30.160
ModifyItem,10/2/2023 10:24:07.090,10/2/2023 10:25:52.190
SetDeliveryAddress,10/2/2023 10:36:58.320,10/2/2023 10:37:07.120
SetDeliveryAddress,10/2/2023 10:49:49.550,10/2/2023 10:50:04.050
ModifyItem,10/2/2023 11:02:40.780,10/2/2023 11:04:07.580
SendNotification,10/2/2023 11:15:32.010,10/2/2023 11:16:21.910
GetPaymentMethods,10/2/2023 11:28:23.240,10/2/2023 11:29:11.140
GetPaymentList,10/2/2023 11:41:14.470,10/2/2023 11:41:49.170
SetPayment,10/2/2023 11:54:05.700,10/2/2023 11:54:23.000
GetTrackingData,10/2/2023 12:06:56.930,10/2/2023 12:07:20.830
SetPayment,10/2/2023 12:19:48.160,10/2/2023 12:20:02.260
SendNotification,10/2/2023 12:32:39.390,10/2/2023 12:33:12.590
SendNotification,10/2/2023 12:45:30.620,10/2/2023 12:46:15.020
GetItemList,10/2/2023 12:58:21.850,10/2/2023 12:58:27.250
GetPaymentMethods,10/2/2023 13:11:13.080,10/2/2023 13:11:19.380
GetItem,10/2/2023 13:24:04.310,10/2/2023 13:24:21.610
GetPaymentList,10/2/2023 13:36:55.540,10/2/2023 13:36:56.440
ModifyItem,10/2/2023 13:49:46.770,10/2/2023 13:50:43.070
GetOrder,10/2/2023 14:02:38.000,10/2/2023 14:02:38.100
ModifyOrder,10/2/2023 14:15:29.230,10/2/2023 14:16:14.230
GetPaymentMethods,10/2/2023 14:28:20.460,10/2/2023 14:28:24.560
GetItem,10/2/2023 14:41:11.690,10/2/2023 14:41:26.190
GetPaymentList,10/2/2023 14:54:02.920,10/2/2023 14:54:42.920
SetPayment,10/2/2023 15:06:54.150,10/2/2023 15:07:08.950
Login,10/2/2023 15:19:45.380,10/2/2023 15:20:16.980
ModifyItem,10/2/2023 15:32:36.610,10/2/2023 15:34:21.410
ModifyOrder,10/2/2023 15:45:27.840,10/2/2023 15:46:31.840
AddItemToOrder,10/2/2023 15:58:19.070,10/2/2023 15:58:20.570
GetOrder,10/2/2023 16:11:10.300,10/2/2023 16:11:53.300
AddItemToOrder,10/2/2023 16:24:01.530,10/2/2023 16:24:44.830
SetPayment,10/2/2023 16:36:52.760,10/2/2023 16:36:57.060
SendNotification,10/2/2023 16:49:43.990,10/2/2023 16:49:48.790
Login,10/2/2023 17:02:35.220,10/2/2023 17:03:07.720
GetOrder,10/2/2023 17:15:26.450,10/2/2023 17:15:40.250
SendNotification,10/2/2023 17:28:17.680,10/2/2023 17:28:51.480
GetItemList,10/2/2023 17:41:08.910,10/2/2023 17:41:44.710
SetDeliveryAddress,10/2/2023 17:54:00.140,10/2/2023 17:54:47.240
Login,10/2/2023 18:06:51.370,10/2/2023 18:07:29.670
ModifyItem,10/2/2023 18:19:42.600,10/2/2023 18:21:07.800
GetItemList,10/2/2023 18:32:33.830,10/2/2023 18:33:21.730
ModifyItem,10/2/2023 18:45:25.060,10/2/2023 18:45:52.660
ModifyItem,10/2/2023 18:58:16.290,10/2/2023 18:59:36.090
GetOrder,10/2/2023 19:11:07.520,10/2/2023 19:11:11.220
GetPaymentMethods,10/2/2023 19:23:58.750,10/2/2023 19:24:48.150
GetPaymentMethods,10/2/2023 19:36:49.980,10/2/2023 19:37:35.580
GetOrderList,10/2/2023 19:49:41.210,10/2/2023 19:49:55.010
GetItemList,10/2/2023 20:02:32.440,10/2/2023 20:02:34.240
SendNotification,10/2/2023 20:15:23.670,10/2/2023 20:15:57.870
ModifyOrder,10/2/2023 20:28:14.900,10/2/2023 20:28:50.000
AddItemToOrder,10/2/2023 20:41:06.130,10/2/2023 20:41:16.130
GetPaymentMethods,10/2/2023 20:53:57.360,10/2/2023 20:54:22.860
ModifyOrder,10/2/2023 21:06:48.590,10/2/2023 21:08:54.890
Login,10/2/2023 21:19:39.820,10/2/2023 21:19:48.520
SetPayment,10/2/2023 21:32:31.050,10/2/2023 21:32:47.550
SetDeliveryAddress,10/2/2023 21:45:22.280,10/2/2023 21:46:05.380
Login,10/2/2023 21:58:13.510,10/2/2023 21:58:25.910
SetPayment,10/2/2023 22:11:04.740,10/2/2023 22:11:04.940
GetOrderList,10/2/2023 22:23:55.970,10/2/2023 22:24:28.570
GetOrder,10/2/2023 22:36:47.200,10/2/2023 22:37:35.900
GetPaymentList,10/2/2023 22:49:38.430,10/2/2023 22:50:19.630
GetOrder,10/2/2023 23:02:29.660,10/2/2023 23:02:52.360
SetDeliveryAddress,10/2/2023 23:15:20.890,10/2/2023 23:16:01.690
GetOrder,10/2/2023 23:28:12.120,10/2/2023 23:28:28.920
SetPayment,10/2/2023 23:41:03.350,10/2/2023 23:41:23.750
GetPaymentList,10/2/2023 23:53:54.580,10/2/2023 23:54:18.980
ModifyItem,11/2/2023 00:06:45.810,11/2/2023 00:07:29.810
AddItemToOrder,11/2/2023 00:19:37.040,11/2/2023 00:20:12.840
SetDeliveryAddress,11/2/2023 00:32:28.270,11/2/2023 00:33:01.970
GetOrder,11/2/2023 00:45:19.500,11/2/2023 00:46:02.300
SendNotification,11/2/2023 00:58:10.730,11/2/2023 00:58:57.430
SetDeliveryAddress,11/2/2023 01:11:01.960,11/2/2023 01:11:51.660
ModifyOrder,11/2/2023 01:23:53.190,11/2/2023 01:25:12.190
GetItemList,11/2/2023 01:36:44.420,11/2/2023 01:37:20.820
ModifyOrder,11/2/2023 01:49:35.650,11/2/2023 01:50:17.750
Login,11/2/2023 02:02:26.880,11/2/2023 02:02:57.380
GetItemList,11/2/2023 02:15:18.110,11/2/2023 02:15:24.510
SetDeliveryAddress,11/2/2023 02:28:09.340,11/2/2023 02:28:23.140
GetTrackingData,11/2/2023 02:41:00.570,11/2/2023 02:41:25.970
AddItemToOrder,11/2/2023 02:53:51.800,11/2/2023 02:54:10.900
SetDeliveryAddress,11/2/2023 03:06:43.030,11/2/2023 03:07:18.430
GetItem,11/2/2023 03:19:34.260,11/2/2023 03:19:45.060
ModifyItem,11/2/2023 03:32:25.490,11/2/2023 03:33:15.990
GetTrackingData,11/2/2023 03:45:16.720,11/2/2023 03:45:32.420
Login,11/2/2023 03:58:07.950,11/2/2023 03:58:48.350
GetPaymentMethods,11/2/2023 04:10:59.180,11/2/2023 04:11:18.480
ModifyOrder,11/2/2023 04:23:50.410,11/2/2023 04:25:58.810
ModifyOrder,11/2/2023 04:36:41.640,11/2/2023 04:38:48.840
SetDeliveryAddress,11/2/2023 04:49:32.870,11/2/2023 04:49:49.170
SetPayment,11/2/2023 05:02:24.100,11/2/2023 05:02:56.900
SetDeliveryAddress,11/2/2023 05:15:15.330,11/2/2023 05:15:37.130
GetItem,11/2/2023 05:28:06.560,11/2/2023 05:28:12.760
ModifyOrder,11/2/2023 05:40:57.790,11/2/2023 05:42:05.990
GetPaymentMethods,11/2/2023 05:53:49.020,11/2/2023 05:54:00.120
GetTrackingData,11/2/2023 06:06:40.250,11/2/2023 06:07:29.850
GetItem,11/2/2023 06:19:31.480,11/2/2023 06:19:43.380
GetItemList,11/2/2023 06:32:22.710,11/2/2023 06:32:56.710
GetItemList,11/2/2023 06:45:13.940,11/2/2023 06:45:28.040
SendNotification,11/2/2023 06:58:05.170,11/2/2023 06:58:50.670
GetItemList,11/2/2023 07:10:56.400,11/2/2023 07:11:18.300
ModifyItem,11/2/2023 07:23:47.630,11/2/2023 07:25:49.930
GetPaymentMethods,11/2/2023 07:36:38.860,11/2/2023 07:37:20.660
Login,11/2/2023 07:49:30.090,11/2/2023 07:49:52.890
ModifyItem,11/2/2023 08:02:21.320,11/2/2023 08:04:42.020
SetDeliveryAddress,11/2/2023 08:15:12.550,11/2/2023 08:15:52.550
GetPaymentList,11/2/2023 08:28:03.780,11/2/2023 08:28:24.980
GetTrackingData,11/2/2023 08:40:55.010,11/2/2023 08:41:16.010
GetItemList,11/2/2023 08:53:46.240,11/2/2023 08:54:26.240
GetPaymentMethods,11/2/2023 09:06:37.470,11/2/2023 09:06:57.070
SetPayment,11/2/2023 09:19:28.700,11/2/2023 09:20:10.300
GetPaymentMethods,11/2/2023 09:32:19.930,11/2/2023 09:33:02.930
GetTrackingData,11/2/2023 09:45:11.160,11/2/2023 09:45:47.560
GetItem,11/2/2023 09:58:02.390,11/2/2023 09:58:06.790
GetItemList,11/2/2023 10:10:53.620,11/2/2023 10:11:08.820
AddItemToOrder,11/2/2023 10:23:44.850,11/2/2023 10:23:59.150
Login,11/2/2023 10:36:36.080,11/2/2023 10:36:50.880
AddItemToOrder,11/2/2023 10:49:27.310,11/2/2023 10:50:01.310
GetOrder,11/2/2023 11:02:18.540,11/2/2023 11:02:59.740
ModifyOrder,11/2/2023 11:15:09.770,11/2/2023 11:17:41.070
ModifyItem,11/2/2023 11:28:01.000,11/2/2023 11:30:10.800
ModifyItem,11/2/2023 11:40:52.230,11/2/2023 11:42:17.530
GetOrderList,11/2/2023 11:53:43.460,11/2/2023 11:54:08.360
GetOrder,11/2/2023 12:06:34.690,11/2/2023 12:07:05.890
SendNotification,11/2/2023 12:19:25.920,11/2/2023 12:20:09.420
SetDeliveryAddress,11/2/2023 12:32:17.150,11/2/2023 12:33:01.450
GetItem,11/2/2023 12:45:08.380,11/2/2023 12:45:43.980
ModifyItem,11/2/2023 12:57:59.610,11/2/2023 12:58:23.010
SetDeliveryAddress,11/2/2023 13:10:50.840,11/2/2023 13:11:15.840
GetItem,11/2/2023 13:23:42.070,11/2/2023 13:23:50.370
SendNotification,11/2/2023 13:36:33.300,11/2/2023 13:37:08.100
GetItem,11/2/2023 13:49:24.530,11/2/2023 13:49:48.930
ModifyOrder,11/2/2023 14:02:15.760,11/2/2023 14:03:23.860
ModifyOrder,11/2/2023 14:15:06.990,11/2/2023 14:17:38.190
SetPayment,11/2/2023 14:27:58.220,11/2/2023 14:28:03.820
GetTrackingData,11/2/2023 14:40:49.450,11/2/2023 14:40:54.050
GetTrackingData,11/2/2023 14:53:40.680,11/2/2023 14:53:41.780
GetOrderList,11/2/2023 15:06:31.910,11/2/2023 15:06:44.310
GetTrackingData,11/2/2023 15:19:23.140,11/2/2023 15:19:25.940
SetPayment,11/2/2023 15:32:14.370,11/2/2023 15:32:20.970
ModifyItem,11/2/2023 15:45:05.600,11/2/2023 15:45:22.800
GetPaymentMethods,11/2/2023 15:57:56.830,11/2/2023 15:58:43.230
SetPayment,11/2/2023 16:10:48.060,11/2/2023 16:11:08.360
ModifyItem,11/2/2023 16:23:39.290,11/2/2023 16:25:24.990
GetOrder,11/2/2023 16:36:30.520,11/2/2023 16:36:36.420
GetOrder,11/2/2023 16:49:21.750,11/2/2023 16:49:34.350
AddItemToOrder,11/2/2023 17:02:12.980,11/2/2023 17:02:13.780
GetTrackingData,11/2/2023 17:15:04.210,11/2/2023 17:15:36.510
GetPaymentMethods,11/2/2023 17:27:55.440,11/2/2023 17:28:12.540
SendNotification,11/2/2023 17:40:46.670,11/2/2023 17:41:34.570
GetOrderList,11/2/2023 17:53:37.900,11/2/2023 17:53:44.700
GetPaymentList,11/2/2023 18:06:29.130,11/2/2023 18:07:01.530
AddItemToOrder,11/2/2023 18:19:20.360,11/2/2023 18:19:24.060
SendNotification,11/2/2023 18:32:11.590,11/2/2023 18:32:47.490
GetPaymentList,11/2/2023 18:45:02.820,11/2/2023 18:45:37.420
ModifyItem,11/2/2023 18:57:54.050,11/2/2023 18:57:56.450
GetOrderList,11/2/2023 19:10:45.280,11/2/2023 19:11:15.580
GetPaymentList,11/2/2023 19:23:36.510,11/2/2023 19:24:16.010
SendNotification,11/2/2023 19:36:27.740,11/2/2023 19:36:43.440
Login,11/2/2023 19:49:18.970,11/2/2023 19:49:20.570
ModifyItem,11/2/2023 20:02:10.200,11/2/2023 20:03:02.300
AddItemToOrder,11/2/2023 20:15:01.430,11/2/2023 20:15:41.930
ModifyItem,11/2/2023 20:27:52.660,11/2/2023 20:28:07.660
GetItemList,11/2/2023 20:40:43.890,11/2/2023 20:41:01.390
GetPaymentMethods,11/2/2023 20:53:35.120,11/2/2023 20:53:43.120
GetPaymentMethods,11/2/2023 21:06:26.350,11/2/2023 21:06:31.750
GetOrderList,11/2/2023 21:19:17.580,11/2/2023 21:19:42.080
Login,11/2/2023 21:32:08.810,11/2/2023 21:32:22.710
Login,11/2/2023 21:45:00.040,11/2/2023 21:45:34.640
ModifyItem,11/2/2023 21:57:51.270,11/2/2023 21:59:19.870
SetDeliveryAddress,11/2/2023 22:10:42.500,11/2/2023 22:11:01.400
GetOrderList,11/2/2023 22:23:33.730,11/2/2023 22:23:49.030
ModifyOrder,11/2/2023 22:36:24.960,11/2/2023 22:38:37.260
AddItemToOrder,11/2/2023 22:49:16.190,11/2/2023 22:49:38.590
GetOrderList,11/2/2023 23:02:07.420,11/2/2023 23:02:38.520
GetItem,11/2/2023 23:14:58.650,11/2/2023 23:15:24.050
ModifyItem,11/2/2023 23:27:49.880,11/2/2023 23:29:45.980
ModifyOrder,11/2/2023 23:40:41.110,11/2/2023 23:43:19.410
ModifyOrder,11/2/2023 23:53:32.340,11/2/2023 23:54:55.840
GetTrackingData,12/2/2023 00:06:23.570,12/2/2023 00:06:59.770
ModifyItem,12/2/2023 00:19:14.800,12/2/2023 00:19:27.500
GetOrderList,12/2/2023 00:32:06.030,12/2/2023 00:32:13.630
GetOrder,12/2/2023 00:44:57.260,12/2/2023 00:45:21.860
GetTrackingData,12/2/2023 00:57:48.490,12/2/2023 00:58:36.690
GetOrder,12/2/2023 01:10:39.720,12/2/2023 01:11:27.320
GetPaymentList,12/2/2023 01:23:30.950,12/2/2023 01:24:11.250
GetOrderList,12/2/2023 01:36:22.180,12/2/2023 01:37:06.280
SendNotification,12/2/2023 01:49:13.410,12/2/2023 01:49:50.410
Login,12/2/2023 02:02:04.640,12/2/2023 02:02:21.040
GetOrder,12/2/2023 02:14:55.870,12/2/2023 02:15:00.370
AddItemToOrder,12/2/2023 02:27:47.100,12/2/2023 02:27:49.500
Login,12/2/2023 02:40:38.330,12/2/2023 02:41:17.930
GetOrder,12/2/2023 02:53:29.560,12/2/2023 02:54:19.560
GetPaymentMethods,12/2/2023 03:06:20.790,12/2/2023 03:06:53.090
ModifyOrder,12/2/2023 03:19:12.020,12/2/2023 03:19:34.820
SendNotification,12/2/2023 03:32:03.250,12/2/2023 03:32:04.350
SetPayment,12/2/2023 03:44:54.480,12/2/2023 03:45:02.580
SetDeliveryAddress,12/2/2023 03:57:45.710,12/2/2023 03:58:02.410
AddItemToOrder,12/2/2023 04:10:36.940,12/2/2023 04:10:49.940
SetPayment,12/2/2023 04:23:28.170,12/2/2023 04:23:43.970
GetOrder,12/2/2023 04:36:19.400,12/2/2023 04:37:02.100
GetOrderList,12/2/2023 04:49:10.630,12/2/2023 04:49:51.630
SetPayment,12/2/2023 05:02:01.860,12/2/2023 05:02:39.860
ModifyItem,12/2/2023 05:14:53.090,12/2/2023 05:17:18.690
ModifyOrder,12/2/2023 05:27:44.320,12/2/2023 05:29:48.020
ModifyItem,12/2/2023 05:40:35.550,12/2/2023 05:40:49.450
SetPayment,12/2/2023 05:53:26.780,12/2/2023 05:53:52.680
ModifyItem,12/2/2023 06:06:18.010,12/2/2023 06:07:14.310
ModifyOrder,12/2/2023 06:19:09.240,12/2/2023 06:21:02.040
Login,12/2/2023 06:32:00.470,12/2/2023 06:32:28.670
GetOrderList,12/2/2023 06:44:51.700,12/2/2023 06:45:11.600
GetOrder,12/2/2023 06:57:42.930,12/2/2023 06:58:06.830
ModifyOrder,12/2/2023 07:10:34.160,12/2/2023 07:11:54.960
SetDeliveryAddress,12/2/2023 07:23:25.390,12/2/2023 07:23:26.490
SetDeliveryAddress,12/2/2023 07:36:16.620,12/2/2023 07:36:23.120
GetItem,12/2/2023 07:49:07.850,12/2/2023 07:49:26.750
ModifyItem,12/2/2023 08:01:59.080,12/2/2023 08:03:13.980
GetItem,12/2/2023 08:14:50.310,12/2/2023 08:15:15.910
GetOrderList,12/2/2023 08:27:41.540,12/2/2023 08:28:09.640
Login,12/2/2023 08:40:32.770,12/2/2023 08:41:05.670
GetPaymentMethods,12/2/2023 08:53:24.000,12/2/2023 08:53:28.500
ModifyItem,12/2/2023 09:06:15.230,12/2/2023 09:08:52.230
GetPaymentList,12/2/2023 09:19:06.460,12/2/2023 09:19:54.260
GetPaymentList,12/2/2023 09:31:57.690,12/2/2023 09:32:46.090
Login,12/2/2023 09:44:48.920,12/2/2023 09:45:28.720
GetTrackingData,12/2/2023 09:57:40.150,12/2/2023 09:58:01.450
GetItemList,12/2/2023 10:10:31.380,12/2/2023 10:11:10.080
GetOrderList,12/2/2023 10:23:22.610,12/2/2023 10:24:06.010
SendNotification,12/2/2023 10:36:13.840,12/2/2023 10:36:25.240
GetOrderList,12/2/2023 10:49:05.070,12/2/2023 10:49:46.970
ModifyItem,12/2/2023 11:01:56.300,12/2/2023 11:03:05.000
SetDeliveryAddress,12/2/2023 11:14:47.530,12/2/2023 11:15:17.130
GetItemList,12/2/2023 11:27:38.760,12/2/2023 11:27:44.860
SendNotification,12/2/2023 11:40:29.990,12/2/2023 11:40:38.690
ModifyItem,12/2/2023 11:53:21.220,12/2/2023 11:55:57.420
ModifyItem,12/2/2023 12:06:12.450,12/2/2023 12:08:04.250
SendNotification,12/2/2023 12:19:03.680,12/2/2023 12:19:39.080
SetPayment,12/2/2023 12:31:54.910,12/2/2023 12:32:27.510
GetPaymentMethods,12/2/2023 12:44:46.140,12/2/2023 12:45:32.640
GetPaymentMethods,12/2/2023 12:57:37.370,12/2/2023 12:58:21.270
GetItemList,12/2/2023 13:10:28.600,12/2/2023 13:11:10.400
GetPaymentMethods,12/2/2023 13:23:19.830,12/2/2023 13:23:51.730
ModifyOrder,12/2/2023 13:36:11.060,12/2/2023 13:38:29.660
GetOrderList,12/2/2023 13:49:02.290,12/2/2023 13:49:27.990
GetPaymentList,12/2/2023 14:01:53.520,12/2/2023 14:02:34.920
Login,12/2/2023 14:14:44.750,12/2/2023 14:14:46.250
GetOrder,12/2/2023 14:27:35.980,12/2/2023 14:27:55.580
GetTrackingData,12/2/2023 14:40:27.210,12/2/2023 14:41:14.210
GetOrderList,12/2/2023 14:53:18.440,12/2/2023 14:53:45.640
GetItem,12/2/2023 15:06:09.670,12/2/2023 15:06:37.770
GetPaymentList,12/2/2023 15:19:00.900,12/2/2023 15:19:44.200
ModifyOrder,12/2/2023 15:31:52.130,12/2/2023 15:34:20.730
GetItem,12/2/2023 15:44:43.360,12/2/2023 15:45:16.760
GetItemList,12/2/2023 15:57:34.590,12/2/2023 15:57:53.790
ModifyItem,12/2/2023 16:10:25.820,12/2/2023 16:12:39.720
ModifyOrder,12/2/2023 16:23:17.050,12/2/2023 16:24:13.150
GetPaymentMethods,12/2/2023 16:36:08.280,12/2/2023 16:36:28.580
SetPayment,12/2/2023 16:48:59.510,12/2/2023 16:49:42.310
GetOrderList,12/2/2023 17:01:50.740,12/2/2023 17:02:03.440
GetPaymentMethods,12/2/2023 17:14:41.970,12/2/2023 17:15:20.970
AddItemToOrder,12/2/2023 17:27:33.200,12/2/2023 17:27:35.200
ModifyOrder,12/2/2023 17:40:24.430,12/2/2023 17:42:07.830
SendNotification,12/2/2023 17:53:15.660,12/2/2023 17:53:51.860
GetPaymentList,12/2/2023 18:06:06.890,12/2/2023 18:06:23.190
ModifyOrder,12/2/2023 18:18:58.120,12/2/2023 18:21:38.020
GetPaymentMethods,12/2/2023 18:31:49.350,12/2/2023 18:32:36.950
GetItemList,12/2/2023 18:44:40.580,12/2/2023 18:45:08.580
AddItemToOrder,12/2/2023 18:57:31.810,12/2/2023 18:57:53.810
GetPaymentMethods,12/2/2023 19:10:23.040,12/2/2023 19:11:10.140
ModifyItem,12/2/2023 19:23:14.270,12/2/2023 19:25:27.670
SetPayment,12/2/2023 19:36:05.500,12/2/2023 19:36:20.900
GetOrderList,12/2/2023 19:48:56.730,12/2/2023 19:49:32.830
SetDeliveryAddress,12/2/2023 20:01:47.960,12/2/2023 20:01:53.160
GetOrder,12/2/2023 20:14:39.190,12/2/2023 20:15:13.590
SetPayment,12/2/2023 20:27:30.420,12/2/2023 20:27:48.320
SendNotification,12/2/2023 20:40:21.650,12/2/2023 20:40:47.150
GetOrder,12/2/2023 20:53:12.880,12/2/2023 20:53:42.280
Login,12/2/2023 21:06:04.110,12/2/2023 21:06:44.310
GetPaymentMethods,12/2/2023 21:18:55.340,12/2/2023 21:19:32.240
ModifyItem,12/2/2023 21:31:46.570,12/2/2023 21:31:47.070
SendNotification,12/2/2023 21:44:37.800,12/2/2023 21:45:05.900
Login,12/2/2023 21:57:29.030,12/2/2023 21:58:01.330
Login,12/2/2023 22:10:20.260,12/2/2023 22:10:41.760
SetPayment,12/2/2023 22:23:11.490,12/2/2023 22:23:47.390
GetPaymentMethods,12/2/2023 22:36:02.720,12/2/2023 22:36:19.520
AddItemToOrder,12/2/2023 22:48:53.950,12/2/2023 22:49:39.750
GetPaymentList,12/2/2023 23:01:45.180,12/2/2023 23:02:00.180
GetItem,12/2/2023 23:14:36.410,12/2/2023 23:15:25.210
GetPaymentList,12/2/2023 23:27:27.640,12/2/2023 23:28:10.940
SetDeliveryAddress,12/2/2023 23:40:18.870,12/2/2023 23:40:53.970
ModifyOrder,12/2/2023 23:53:10.100,12/2/2023 23:54:07.400
ModifyItem,13/2/2023 00:06:01.330,13/2/2023 00:07:42.330
AddItemToOrder,13/2/2023 00:18:52.560,13/2/2023 00:19:41.760
GetTrackingData,13/2/2023 00:31:43.790,13/2/2023 00:32:02.390
GetOrder,13/2/2023 00:44:35.020,13/2/2023 00:44:48.420
GetOrderList,13/2/2023 00:57:26.250,13/2/2023 00:57:39.850
GetItem,13/2/2023 01:10:17.480,13/2/2023 01:10:37.980
GetTrackingData,13/2/2023 01:23:08.710,13/2/2023 01:23:54.410
GetItemList,13/2/2023 01:35:59.940,13/2/2023 01:36:14.240
GetOrderList,13/2/2023 01:48:51.170,13/2/2023 01:49:16.970
GetPaymentList,13/2/2023 02:01:42.400,13/2/2023 02:02:00.700
SetDeliveryAddress,13/2/2023 02:14:33.630,13/2/2023 02:15:09.130
GetOrderList,13/2/2023 02:27:24.860,13/2/2023 02:28:01.460
GetItem,13/2/2023 02:40:16.090,13/2/2023 02:40:44.690
GetTrackingData,13/2/2023 02:53:07.320,13/2/2023 02:53:20.120
ModifyOrder,13/2/2023 03:05:58.550,13/2/2023 03:06:32.550
GetOrderList,13/2/2023 03:18:49.780,13/2/2023 03:18:52.480
AddItemToOrder,13/2/2023 03:31:41.010,13/2/2023 03:32:01.910
Login,13/2/2023 03:44:32.240,13/2/2023 03:44:39.440
GetItemList,13/2/2023 03:57:23.470,13/2/2023 03:57:52.770
GetItemList,13/2/2023 04:10:14.700,13/2/2023 04:10:51.200
GetItem,13/2/2023 04:23:05.930,13/2/2023 04:23:27.630
Login,13/2/2023 04:35:57.160,13/2/2023 04:36:14.660
ModifyItem,13/2/2023 04:48:48.390,13/2/2023 04:51:13.690
GetItemList,13/2/2023 05:01:39.620,13/2/2023 05:01:48.120
GetOrderList,13/2/2023 05:14:30.850,13/2/2023 05:15:19.650
ModifyOrder,13/2/2023 05:27:22.080,13/2/2023 05:28:09.180
AddItemToOrder,13/2/2023 05:40:13.310,13/2/2023 05:40:36.110
SetPayment,13/2/2023 05:53:04.540,13/2/2023 05:53:33.040
Login,13/2/2023 06:05:55.770,13/2/2023 06:06:26.670
SetPayment,13/2/2023 06:18:47.000,13/2/2023 06:19:27.400
GetOrder,13/2/2023 06:31:38.230,13/2/2023 06:32:05.630
GetPaymentList,13/2/2023 06:44:29.460,13/2/2023 06:44:54.760
GetPaymentList,13/2/2023 06:57:20.690,13/2/2023 06:57:33.690
GetOrder,13/2/2023 07:10:11.920,13/2/2023 07:10:24.120
AddItemToOrder,13/2/2023 07:23:03.150,13/2/2023 07:23:51.450
GetOrder,13/2/2023 07:35:54.380,13/2/2023 07:36:29.480
GetOrderList,13/2/2023 07:48:45.610,13/2/2023 07:49:15.810
ModifyOrder,13/2/2023 08:01:36.840,13/2/2023 08:04:11.840
SetPayment,13/2/2023 08:14:28.070,13/2/2023 08:15:00.070
GetPaymentList,13/2/2023 08:27:19.300,13/2/2023 08:28:04.600
ModifyItem,13/2/2023 08:40:10.530,13/2/2023 08:40:31.730
ModifyOrder,13/2/2023 08:53:01.760,13/2/2023 08:53:21.760
AddItemToOrder,13/2/2023 09:05:52.990,13/2/2023 09:05:55.390
ModifyOrder,13/2/2023 09:18:44.220,13/2/2023 09:19:36.120
GetTrackingData,13/2/2023 09:31:35.450,13/2/2023 09:31:59.450
GetTrackingData,13/2/2023 09:44:26.680,13/2/2023 09:45:11.680
GetOrderList,13/2/2023 09:57:17.910,13/2/2023 09:58:06.010
SetPayment,13/2/2023 10:10:09.140,13/2/2023 10:10:36.240
SetDeliveryAddress,13/2/2023 10:23:00.370,13/2/2023 10:23:32.570
SetDeliveryAddress,13/2/2023 10:35:51.600,13/2/2023 10:36:25.900
SetPayment,13/2/2023 10:48:42.830,13/2/2023 10:49:32.230
SetPayment,13/2/2023 11:01:34.060,13/2/2023 11:02:14.760
GetOrderList,13/2/2023 11:14:25.290,13/2/2023 11:14:49.590
GetPaymentMethods,13/2/2023 11:27:16.520,13/2/2023 11:27:24.320
SetPayment,13/2/2023 11:40:07.750,13/2/2023 11:40:12.950
AddItemToOrder,13/2/2023 11:52:58.980,13/2/2023 11:53:18.980
GetTrackingData,13/2/2023 12:05:50.210,13/2/2023 12:05:59.710
GetItemList,13/2/2023 12:18:41.440,13/2/2023 12:19:26.740
GetPaymentList,13/2/2023 12:31:32.670,13/2/2023 12:32:13.670
GetTrackingData,13/2/2023 12:44:23.900,13/2/2023 12:44:57.900
GetItemList,13/2/2023 12:57:15.130,13/2/2023 12:57:59.930
GetTrackingData,13/2/2023 13:10:06.360,13/2/2023 13:10:50.060
